date,scenic_id,scenic_name,altitude,scenic_type,temp_mean,temp_max,temp_min,rain_sum,snow_sum,weather_code,weather_desc,is_holiday,holiday_name,is_weekend,holiday_length,weekday,weather_factor,altitude_factor,holiday_factor,seasonal_factor,visitor_count
2024-11-05,3,乌蒙大草原,2857,grassland,11.5,14.5,9.2,0.3,0.0,51,小雨,0,,0,0,2,0.8,0.952,1.0,0.95,1220
2024-11-05,4,水城古镇,1800,ancient_town,11.5,14.5,9.2,0.3,0.0,51,小雨,0,,0,0,2,0.9,0.97,1.0,0.95,882
2024-11-05,5,明湖国家湿地公园,1750,wetland,11.5,14.5,9.2,0.3,0.0,51,小雨,0,,0,0,2,0.8,0.971,1.0,0.95,643
2024-11-06,1,梅花山风景区,2400,mountain,12.0,14.7,9.3,1.5,0.0,51,小雨,0,,0,0,3,1.0,0.96,1.0,0.95,1390
2024-11-06,2,玉舍国家森林公园,2300,forest,12.0,14.7,9.3,1.5,0.0,51,小雨,0,,0,0,3,1.0,0.962,1.0,0.95,1033
2024-11-06,3,乌蒙大草原,2857,grassland,12.0,14.7,9.3,1.5,0.0,51,小雨,0,,0,0,3,1.0,0.952,1.0,0.95,1668
2024-11-06,4,水城古镇,1800,ancient_town,12.0,14.7,9.3,1.5,0.0,51,小雨,0,,0,0,3,1.0,0.97,1.0,0.95,942
2024-11-06,5,明湖国家湿地公园,1750,wetland,12.0,14.7,9.3,1.5,0.0,51,小雨,0,,0,0,3,1.0,0.971,1.0,0.95,877
2024-11-07,1,梅花山风景区,2400,mountain,12.0,15.0,10.3,7.4,0.0,61,小雨,0,,0,0,4,0.8,0.96,1.0,0.95,1168
2024-11-07,2,玉舍国家森林公园,2300,forest,12.0,15.0,10.3,7.4,0.0,61,小雨,0,,0,0,4,0.8,0.962,1.0,0.95,932
2024-11-07,3,乌蒙大草原,2857,grassland,12.0,15.0,10.3,7.4,0.0,61,小雨,0,,0,0,4,0.8,0.952,1.0,0.95,1316
2024-11-07,4,水城古镇,1800,ancient_town,12.0,15.0,10.3,7.4,0.0,61,小雨,0,,0,0,4,0.94,0.97,1.0,0.95,813
2024-11-07,5,明湖国家湿地公园,1750,wetland,12.0,15.0,10.3,7.4,0.0,61,小雨,0,,0,0,4,0.64,0.971,1.0,0.95,566
2024-11-08,1,梅花山风景区,2400,mountain,11.8,13.3,10.6,8.9,0.0,55,大雨,0,,0,0,5,0.64,0.96,1.0,0.95,818
2024-11-08,2,玉舍国家森林公园,2300,forest,11.8,13.3,10.6,8.9,0.0,55,大雨,0,,0,0,5,0.64,0.962,1.0,0.95,686
2024-11-08,3,乌蒙大草原,2857,grassland,11.8,13.3,10.6,8.9,0.0,55,大雨,0,,0,0,5,0.64,0.952,1.0,0.95,1080
2024-11-08,4,水城古镇,1800,ancient_town,11.8,13.3,10.6,8.9,0.0,55,大雨,0,,0,0,5,0.846,0.97,1.0,0.95,796
2024-11-08,5,明湖国家湿地公园,1750,wetland,11.8,13.3,10.6,8.9,0.0,55,大雨,0,,0,0,5,0.512,0.971,1.0,0.95,458
2024-11-09,1,梅花山风景区,2400,mountain,14.0,20.9,10.3,0.0,0.0,3,阴,0,,1,0,6,1.0,0.96,1.6,0.95,2188
2024-11-09,2,玉舍国家森林公园,2300,forest,14.0,20.9,10.3,0.0,0.0,3,阴,0,,1,0,6,1.0,0.962,1.6,0.95,1605
2024-11-09,3,乌蒙大草原,2857,grassland,14.0,20.9,10.3,0.0,0.0,3,阴,0,,1,0,6,1.0,0.952,1.6,0.95,2569
2024-11-09,4,水城古镇,1800,ancient_town,14.0,20.9,10.3,0.0,0.0,3,阴,0,,1,0,6,1.0,0.97,1.6,0.95,1487
2024-11-09,5,明湖国家湿地公园,1750,wetland,14.0,20.9,10.3,0.0,0.0,3,阴,0,,1,0,6,1.0,0.971,1.6,0.95,1304
2024-11-10,1,梅花山风景区,2400,mountain,13.5,18.7,10.4,0.8,0.0,51,小雨,0,,1,0,7,1.0,0.96,1.6,0.95,2343
2024-11-10,2,玉舍国家森林公园,2300,forest,13.5,18.7,10.4,0.8,0.0,51,小雨,0,,1,0,7,1.0,0.962,1.6,0.95,1732
2024-11-10,3,乌蒙大草原,2857,grassland,13.5,18.7,10.4,0.8,0.0,51,小雨,0,,1,0,7,1.0,0.952,1.6,0.95,2418
2024-11-10,4,水城古镇,1800,ancient_town,13.5,18.7,10.4,0.8,0.0,51,小雨,0,,1,0,7,1.0,0.97,1.6,0.95,1508
2024-11-10,5,明湖国家湿地公园,1750,wetland,13.5,18.7,10.4,0.8,0.0,51,小雨,0,,1,0,7,1.0,0.971,1.6,0.95,1251
2024-11-11,1,梅花山风景区,2400,mountain,13.5,16.2,10.1,3.6,0.0,53,中雨,0,,0,0,1,0.8,0.96,1.0,0.95,1187
2024-11-11,2,玉舍国家森林公园,2300,forest,13.5,16.2,10.1,3.6,0.0,53,中雨,0,,0,0,1,0.8,0.962,1.0,0.95,888
2024-11-11,3,乌蒙大草原,2857,grassland,13.5,16.2,10.1,3.6,0.0,53,中雨,0,,0,0,1,0.8,0.952,1.0,0.95,1211
2024-11-11,4,水城古镇,1800,ancient_town,13.5,16.2,10.1,3.6,0.0,53,中雨,0,,0,0,1,0.94,0.97,1.0,0.95,912
2024-11-11,5,明湖国家湿地公园,1750,wetland,13.5,16.2,10.1,3.6,0.0,53,中雨,0,,0,0,1,0.64,0.971,1.0,0.95,594
2024-11-12,1,梅花山风景区,2400,mountain,15.8,21.6,12.0,0.0,0.0,3,阴,0,,0,0,2,1.0,1.08,1.0,0.95,1384
2024-11-12,2,玉舍国家森林公园,2300,forest,15.8,21.6,12.0,0.0,0.0,3,阴,0,,0,0,2,1.0,1.077,1.0,0.95,1282
2024-11-12,3,乌蒙大草原,2857,grassland,15.8,21.6,12.0,0.0,0.0,3,阴,0,,0,0,2,1.0,1.095,1.0,0.95,1918
2024-11-12,4,水城古镇,1800,ancient_town,15.8,21.6,12.0,0.0,0.0,3,阴,0,,0,0,2,1.0,1.06,1.0,0.95,1015
2024-11-12,5,明湖国家湿地公园,1750,wetland,15.8,21.6,12.0,0.0,0.0,3,阴,0,,0,0,2,1.0,1.058,1.0,0.95,920
2024-11-13,1,梅花山风景区,2400,mountain,15.6,23.3,11.2,0.0,0.0,3,阴,0,,0,0,3,1.0,1.08,1.0,0.95,1576
2024-11-13,2,玉舍国家森林公园,2300,forest,15.6,23.3,11.2,0.0,0.0,3,阴,0,,0,0,3,1.0,1.077,1.0,0.95,1184
2024-11-13,3,乌蒙大草原,2857,grassland,15.6,23.3,11.2,0.0,0.0,3,阴,0,,0,0,3,1.0,1.095,1.0,0.95,2004
2024-11-13,4,水城古镇,1800,ancient_town,15.6,23.3,11.2,0.0,0.0,3,阴,0,,0,0,3,1.0,1.06,1.0,0.95,939
2024-11-13,5,明湖国家湿地公园,1750,wetland,15.6,23.3,11.2,0.0,0.0,3,阴,0,,0,0,3,1.0,1.058,1.0,0.95,993
2024-11-14,1,梅花山风景区,2400,mountain,14.7,21.3,10.5,0.7,0.0,51,小雨,0,,0,0,4,1.0,0.96,1.0,0.95,1472
2024-11-14,2,玉舍国家森林公园,2300,forest,14.7,21.3,10.5,0.7,0.0,51,小雨,0,,0,0,4,1.0,0.962,1.0,0.95,1031
2024-11-14,3,乌蒙大草原,2857,grassland,14.7,21.3,10.5,0.7,0.0,51,小雨,0,,0,0,4,1.0,0.952,1.0,0.95,1628
2024-11-14,4,水城古镇,1800,ancient_town,14.7,21.3,10.5,0.7,0.0,51,小雨,0,,0,0,4,1.0,0.97,1.0,0.95,986
2024-11-14,5,明湖国家湿地公园,1750,wetland,14.7,21.3,10.5,0.7,0.0,51,小雨,0,,0,0,4,1.0,0.971,1.0,0.95,809
2024-11-15,1,梅花山风景区,2400,mountain,14.3,21.0,8.9,0.1,0.0,51,小雨,0,,0,0,5,1.0,0.96,1.0,0.95,1356
2024-11-15,2,玉舍国家森林公园,2300,forest,14.3,21.0,8.9,0.1,0.0,51,小雨,0,,0,0,5,1.0,0.962,1.0,0.95,1074
2024-11-15,3,乌蒙大草原,2857,grassland,14.3,21.0,8.9,0.1,0.0,51,小雨,0,,0,0,5,1.0,0.952,1.0,0.95,1723
2024-11-15,4,水城古镇,1800,ancient_town,14.3,21.0,8.9,0.1,0.0,51,小雨,0,,0,0,5,1.0,0.97,1.0,0.95,893
2024-11-15,5,明湖国家湿地公园,1750,wetland,14.3,21.0,8.9,0.1,0.0,51,小雨,0,,0,0,5,1.0,0.971,1.0,0.95,829
2024-11-16,1,梅花山风景区,2400,mountain,14.0,19.7,10.9,6.7,0.0,61,小雨,0,,1,0,6,0.8,0.96,1.6,0.95,1798
2024-11-16,2,玉舍国家森林公园,2300,forest,14.0,19.7,10.9,6.7,0.0,61,小雨,0,,1,0,6,0.8,0.962,1.6,0.95,1388
2024-11-16,3,乌蒙大草原,2857,grassland,14.0,19.7,10.9,6.7,0.0,61,小雨,0,,1,0,6,0.8,0.952,1.6,0.95,1994
2024-11-16,4,水城古镇,1800,ancient_town,14.0,19.7,10.9,6.7,0.0,61,小雨,0,,1,0,6,0.94,0.97,1.6,0.95,1292
2024-11-16,5,明湖国家湿地公园,1750,wetland,14.0,19.7,10.9,6.7,0.0,61,小雨,0,,1,0,6,0.64,0.971,1.6,0.95,785
2024-11-17,1,梅花山风景区,2400,mountain,12.4,18.1,8.4,4.4,0.0,61,小雨,0,,1,0,7,0.8,0.96,1.6,0.95,1647
2024-11-17,2,玉舍国家森林公园,2300,forest,12.4,18.1,8.4,4.4,0.0,61,小雨,0,,1,0,7,0.8,0.962,1.6,0.95,1282
2024-11-17,3,乌蒙大草原,2857,grassland,12.4,18.1,8.4,4.4,0.0,61,小雨,0,,1,0,7,0.8,0.952,1.6,0.95,2008
2024-11-17,4,水城古镇,1800,ancient_town,12.4,18.1,8.4,4.4,0.0,61,小雨,0,,1,0,7,0.94,0.97,1.6,0.95,1406
2024-11-17,5,明湖国家湿地公园,1750,wetland,12.4,18.1,8.4,4.4,0.0,61,小雨,0,,1,0,7,0.64,0.971,1.6,0.95,852
2024-11-18,1,梅花山风景区,2400,mountain,10.0,13.5,6.5,5.6,0.0,61,小雨,0,,0,0,1,0.64,0.96,1.0,0.95,839
2024-11-18,2,玉舍国家森林公园,2300,forest,10.0,13.5,6.5,5.6,0.0,61,小雨,0,,0,0,1,0.64,0.962,1.0,0.95,665
2024-11-18,3,乌蒙大草原,2857,grassland,10.0,13.5,6.5,5.6,0.0,61,小雨,0,,0,0,1,0.64,0.952,1.0,0.95,990
2024-11-18,4,水城古镇,1800,ancient_town,10.0,13.5,6.5,5.6,0.0,61,小雨,0,,0,0,1,0.846,0.97,1.0,0.95,725
2024-11-18,5,明湖国家湿地公园,1750,wetland,10.0,13.5,6.5,5.6,0.0,61,小雨,0,,0,0,1,0.512,0.971,1.0,0.95,398
2024-11-19,1,梅花山风景区,2400,mountain,7.2,9.8,4.7,4.0,0.0,55,大雨,0,,0,0,2,0.64,0.96,1.0,0.95,906
2024-11-19,2,玉舍国家森林公园,2300,forest,7.2,9.8,4.7,4.0,0.0,55,大雨,0,,0,0,2,0.64,0.962,1.0,0.95,652
2024-11-19,3,乌蒙大草原,2857,grassland,7.2,9.8,4.7,4.0,0.0,55,大雨,0,,0,0,2,0.64,0.952,1.0,0.95,1043
2024-11-19,4,水城古镇,1800,ancient_town,7.2,9.8,4.7,4.0,0.0,55,大雨,0,,0,0,2,0.846,0.97,1.0,0.95,755
2024-11-19,5,明湖国家湿地公园,1750,wetland,7.2,9.8,4.7,4.0,0.0,55,大雨,0,,0,0,2,0.512,0.971,1.0,0.95,476
2024-11-20,1,梅花山风景区,2400,mountain,6.8,10.5,4.3,3.6,0.0,53,中雨,0,,0,0,3,0.64,0.96,1.0,0.95,796
2024-11-20,2,玉舍国家森林公园,2300,forest,6.8,10.5,4.3,3.6,0.0,53,中雨,0,,0,0,3,0.64,0.962,1.0,0.95,708
2024-11-20,3,乌蒙大草原,2857,grassland,6.8,10.5,4.3,3.6,0.0,53,中雨,0,,0,0,3,0.64,0.952,1.0,0.95,1024
2024-11-20,4,水城古镇,1800,ancient_town,6.8,10.5,4.3,3.6,0.0,53,中雨,0,,0,0,3,0.846,0.97,1.0,0.95,749
2024-11-20,5,明湖国家湿地公园,1750,wetland,6.8,10.5,4.3,3.6,0.0,53,中雨,0,,0,0,3,0.512,0.971,1.0,0.95,431
2024-11-21,1,梅花山风景区,2400,mountain,6.6,7.9,5.6,4.6,0.0,53,中雨,0,,0,0,4,0.64,0.96,1.0,0.95,882
2024-11-21,2,玉舍国家森林公园,2300,forest,6.6,7.9,5.6,4.6,0.0,53,中雨,0,,0,0,4,0.64,0.962,1.0,0.95,664
2024-11-21,3,乌蒙大草原,2857,grassland,6.6,7.9,5.6,4.6,0.0,53,中雨,0,,0,0,4,0.64,0.952,1.0,0.95,1064
2024-11-21,4,水城古镇,1800,ancient_town,6.6,7.9,5.6,4.6,0.0,53,中雨,0,,0,0,4,0.846,0.97,1.0,0.95,794
2024-11-21,5,明湖国家湿地公园,1750,wetland,6.6,7.9,5.6,4.6,0.0,53,中雨,0,,0,0,4,0.512,0.971,1.0,0.95,452
2024-11-22,1,梅花山风景区,2400,mountain,7.9,12.3,5.3,1.6,0.0,53,中雨,0,,0,0,5,0.8,0.96,1.0,0.95,1061
2024-11-22,2,玉舍国家森林公园,2300,forest,7.9,12.3,5.3,1.6,0.0,53,中雨,0,,0,0,5,0.8,0.962,1.0,0.95,941
2024-11-22,3,乌蒙大草原,2857,grassland,7.9,12.3,5.3,1.6,0.0,53,中雨,0,,0,0,5,0.8,0.952,1.0,0.95,1290
2024-11-22,4,水城古镇,1800,ancient_town,7.9,12.3,5.3,1.6,0.0,53,中雨,0,,0,0,5,0.9,0.97,1.0,0.95,747
2024-11-22,5,明湖国家湿地公园,1750,wetland,7.9,12.3,5.3,1.6,0.0,53,中雨,0,,0,0,5,0.8,0.971,1.0,0.95,681
2024-11-23,1,梅花山风景区,2400,mountain,9.2,12.7,7.5,1.0,0.0,51,小雨,0,,1,0,6,0.8,0.96,1.6,0.95,1743
2024-11-23,2,玉舍国家森林公园,2300,forest,9.2,12.7,7.5,1.0,0.0,51,小雨,0,,1,0,6,0.8,0.962,1.6,0.95,1341
2024-11-23,3,乌蒙大草原,2857,grassland,9.2,12.7,7.5,1.0,0.0,51,小雨,0,,1,0,6,0.8,0.952,1.6,0.95,2181
2024-11-23,4,水城古镇,1800,ancient_town,9.2,12.7,7.5,1.0,0.0,51,小雨,0,,1,0,6,0.9,0.97,1.6,0.95,1295
2024-11-23,5,明湖国家湿地公园,1750,wetland,9.2,12.7,7.5,1.0,0.0,51,小雨,0,,1,0,6,0.8,0.971,1.6,0.95,1116
2024-11-24,1,梅花山风景区,2400,mountain,10.7,15.0,8.9,7.5,0.0,55,大雨,0,,1,0,7,0.64,0.96,1.6,0.95,1395
2024-11-24,2,玉舍国家森林公园,2300,forest,10.7,15.0,8.9,7.5,0.0,55,大雨,0,,1,0,7,0.64,0.962,1.6,0.95,1164
2024-11-24,3,乌蒙大草原,2857,grassland,10.7,15.0,8.9,7.5,0.0,55,大雨,0,,1,0,7,0.64,0.952,1.6,0.95,1724
2024-11-24,4,水城古镇,1800,ancient_town,10.7,15.0,8.9,7.5,0.0,55,大雨,0,,1,0,7,0.846,0.97,1.6,0.95,1276
2024-11-24,5,明湖国家湿地公园,1750,wetland,10.7,15.0,8.9,7.5,0.0,55,大雨,0,,1,0,7,0.512,0.971,1.6,0.95,644
2024-11-25,1,梅花山风景区,2400,mountain,5.6,8.6,2.3,3.8,0.42,73,中雪,0,,0,0,1,0.64,0.96,1.0,0.95,915
2024-11-25,2,玉舍国家森林公园,2300,forest,5.6,8.6,2.3,3.8,0.42,73,中雪,0,,0,0,1,0.64,0.962,1.0,0.95,702
2024-11-25,3,乌蒙大草原,2857,grassland,5.6,8.6,2.3,3.8,0.42,73,中雪,0,,0,0,1,0.64,0.952,1.0,0.95,1146
2024-11-25,4,水城古镇,1800,ancient_town,5.6,8.6,2.3,3.8,0.42,73,中雪,0,,0,0,1,0.846,0.97,1.0,0.95,798
2024-11-25,5,明湖国家湿地公园,1750,wetland,5.6,8.6,2.3,3.8,0.42,73,中雪,0,,0,0,1,0.512,0.971,1.0,0.95,440
2024-11-26,1,梅花山风景区,2400,mountain,4.4,7.8,2.0,3.4,0.49,73,中雪,0,,0,0,2,0.4,0.84,1.0,0.95,460
2024-11-26,2,玉舍国家森林公园,2300,forest,4.4,7.8,2.0,3.4,0.49,73,中雪,0,,0,0,2,0.4,0.847,1.0,0.95,378
2024-11-26,3,乌蒙大草原,2857,grassland,4.4,7.8,2.0,3.4,0.49,73,中雪,0,,0,0,2,0.4,0.81,1.0,0.95,556
2024-11-26,4,水城古镇,1800,ancient_town,4.4,7.8,2.0,3.4,0.49,73,中雪,0,,0,0,2,0.705,0.88,1.0,0.95,554
2024-11-26,5,明湖国家湿地公园,1750,wetland,4.4,7.8,2.0,3.4,0.49,73,中雪,0,,0,0,2,0.32,0.883,1.0,0.95,227
2024-11-27,1,梅花山风景区,2400,mountain,3.6,6.2,1.5,2.9,0.14,71,小雪,0,,0,0,3,0.4,0.84,1.0,0.95,476
2024-11-27,2,玉舍国家森林公园,2300,forest,3.6,6.2,1.5,2.9,0.14,71,小雪,0,,0,0,3,0.4,0.847,1.0,0.95,384
2024-11-27,3,乌蒙大草原,2857,grassland,3.6,6.2,1.5,2.9,0.14,71,小雪,0,,0,0,3,0.4,0.81,1.0,0.95,559
2024-11-27,4,水城古镇,1800,ancient_town,3.6,6.2,1.5,2.9,0.14,71,小雪,0,,0,0,3,0.705,0.88,1.0,0.95,622
2024-11-27,5,明湖国家湿地公园,1750,wetland,3.6,6.2,1.5,2.9,0.14,71,小雪,0,,0,0,3,0.32,0.883,1.0,0.95,236
2024-11-28,1,梅花山风景区,2400,mountain,5.1,8.7,3.1,0.7,0.0,51,小雨,0,,0,0,4,0.8,0.96,1.0,0.95,1131
2024-11-28,2,玉舍国家森林公园,2300,forest,5.1,8.7,3.1,0.7,0.0,51,小雨,0,,0,0,4,0.8,0.962,1.0,0.95,870
2024-11-28,3,乌蒙大草原,2857,grassland,5.1,8.7,3.1,0.7,0.0,51,小雨,0,,0,0,4,0.8,0.952,1.0,0.95,1290
2024-11-28,4,水城古镇,1800,ancient_town,5.1,8.7,3.1,0.7,0.0,51,小雨,0,,0,0,4,0.9,0.97,1.0,0.95,840
2024-11-28,5,明湖国家湿地公园,1750,wetland,5.1,8.7,3.1,0.7,0.0,51,小雨,0,,0,0,4,0.8,0.971,1.0,0.95,595
2024-11-29,1,梅花山风景区,2400,mountain,7.0,13.4,3.3,0.0,0.0,3,阴,0,,0,0,5,0.8,0.96,1.0,0.95,1098
2024-11-29,2,玉舍国家森林公园,2300,forest,7.0,13.4,3.3,0.0,0.0,3,阴,0,,0,0,5,0.8,0.962,1.0,0.95,849
2024-11-29,3,乌蒙大草原,2857,grassland,7.0,13.4,3.3,0.0,0.0,3,阴,0,,0,0,5,0.8,0.952,1.0,0.95,1242
2024-11-29,4,水城古镇,1800,ancient_town,7.0,13.4,3.3,0.0,0.0,3,阴,0,,0,0,5,0.9,0.97,1.0,0.95,751
2024-11-29,5,明湖国家湿地公园,1750,wetland,7.0,13.4,3.3,0.0,0.0,3,阴,0,,0,0,5,0.8,0.971,1.0,0.95,649
2024-11-30,1,梅花山风景区,2400,mountain,8.0,15.3,4.5,0.3,0.0,51,小雨,0,,1,0,6,0.8,0.96,1.6,0.95,1586
2024-11-30,2,玉舍国家森林公园,2300,forest,8.0,15.3,4.5,0.3,0.0,51,小雨,0,,1,0,6,0.8,0.962,1.6,0.95,1464
2024-11-30,3,乌蒙大草原,2857,grassland,8.0,15.3,4.5,0.3,0.0,51,小雨,0,,1,0,6,0.8,0.952,1.6,0.95,2059
2024-11-30,4,水城古镇,1800,ancient_town,8.0,15.3,4.5,0.3,0.0,51,小雨,0,,1,0,6,0.9,0.97,1.6,0.95,1215
2024-11-30,5,明湖国家湿地公园,1750,wetland,8.0,15.3,4.5,0.3,0.0,51,小雨,0,,1,0,6,0.8,0.971,1.6,0.95,1026
2024-12-01,1,梅花山风景区,2400,mountain,7.4,13.5,2.3,0.1,0.0,51,小雨,0,,1,0,7,0.8,0.96,1.6,0.75,1434
2024-12-01,2,玉舍国家森林公园,2300,forest,7.4,13.5,2.3,0.1,0.0,51,小雨,0,,1,0,7,0.8,0.962,1.6,0.75,1074
2024-12-01,3,乌蒙大草原,2857,grassland,7.4,13.5,2.3,0.1,0.0,51,小雨,0,,1,0,7,0.8,0.952,1.6,0.75,1622
2024-12-01,4,水城古镇,1800,ancient_town,7.4,13.5,2.3,0.1,0.0,51,小雨,0,,1,0,7,0.9,0.97,1.6,0.75,1028
2024-12-01,5,明湖国家湿地公园,1750,wetland,7.4,13.5,2.3,0.1,0.0,51,小雨,0,,1,0,7,0.8,0.971,1.6,0.75,833
2024-12-02,1,梅花山风景区,2400,mountain,10.0,15.8,7.8,0.3,0.0,51,小雨,0,,0,0,1,0.8,0.96,1.0,0.75,790
2024-12-02,2,玉舍国家森林公园,2300,forest,10.0,15.8,7.8,0.3,0.0,51,小雨,0,,0,0,1,0.8,0.962,1.0,0.75,690
2024-12-02,3,乌蒙大草原,2857,grassland,10.0,15.8,7.8,0.3,0.0,51,小雨,0,,0,0,1,0.8,0.952,1.0,0.75,999
2024-12-02,4,水城古镇,1800,ancient_town,10.0,15.8,7.8,0.3,0.0,51,小雨,0,,0,0,1,0.9,0.97,1.0,0.75,751
2024-12-02,5,明湖国家湿地公园,1750,wetland,10.0,15.8,7.8,0.3,0.0,51,小雨,0,,0,0,1,0.8,0.971,1.0,0.75,518
2024-12-03,1,梅花山风景区,2400,mountain,8.5,11.5,5.9,5.9,0.0,61,小雨,0,,0,0,2,0.64,0.96,1.0,0.75,675
2024-12-03,2,玉舍国家森林公园,2300,forest,8.5,11.5,5.9,5.9,0.0,61,小雨,0,,0,0,2,0.64,0.962,1.0,0.75,581
2024-12-03,3,乌蒙大草原,2857,grassland,8.5,11.5,5.9,5.9,0.0,61,小雨,0,,0,0,2,0.64,0.952,1.0,0.75,816
2024-12-03,4,水城古镇,1800,ancient_town,8.5,11.5,5.9,5.9,0.0,61,小雨,0,,0,0,2,0.846,0.97,1.0,0.75,623
2024-12-03,5,明湖国家湿地公园,1750,wetland,8.5,11.5,5.9,5.9,0.0,61,小雨,0,,0,0,2,0.512,0.971,1.0,0.75,320
2024-12-04,1,梅花山风景区,2400,mountain,7.9,10.3,5.6,2.8,0.0,55,大雨,0,,0,0,3,0.64,0.96,1.0,0.75,744
2024-12-04,2,玉舍国家森林公园,2300,forest,7.9,10.3,5.6,2.8,0.0,55,大雨,0,,0,0,3,0.64,0.962,1.0,0.75,536
2024-12-04,3,乌蒙大草原,2857,grassland,7.9,10.3,5.6,2.8,0.0,55,大雨,0,,0,0,3,0.64,0.952,1.0,0.75,838
2024-12-04,4,水城古镇,1800,ancient_town,7.9,10.3,5.6,2.8,0.0,55,大雨,0,,0,0,3,0.846,0.97,1.0,0.75,650
2024-12-04,5,明湖国家湿地公园,1750,wetland,7.9,10.3,5.6,2.8,0.0,55,大雨,0,,0,0,3,0.512,0.971,1.0,0.75,330
2024-12-05,1,梅花山风景区,2400,mountain,6.0,8.6,4.3,3.3,0.0,51,小雨,0,,0,0,4,0.64,0.96,1.0,0.75,691
2024-12-05,2,玉舍国家森林公园,2300,forest,6.0,8.6,4.3,3.3,0.0,51,小雨,0,,0,0,4,0.64,0.962,1.0,0.75,570
2024-12-05,3,乌蒙大草原,2857,grassland,6.0,8.6,4.3,3.3,0.0,51,小雨,0,,0,0,4,0.64,0.952,1.0,0.75,850
2024-12-05,4,水城古镇,1800,ancient_town,6.0,8.6,4.3,3.3,0.0,51,小雨,0,,0,0,4,0.846,0.97,1.0,0.75,581
2024-12-05,5,明湖国家湿地公园,1750,wetland,6.0,8.6,4.3,3.3,0.0,51,小雨,0,,0,0,4,0.512,0.971,1.0,0.75,338
2024-12-06,1,梅花山风景区,2400,mountain,4.7,6.4,3.4,8.9,0.0,61,小雨,0,,0,0,5,0.4,0.84,1.0,0.75,360
2024-12-06,2,玉舍国家森林公园,2300,forest,4.7,6.4,3.4,8.9,0.0,61,小雨,0,,0,0,5,0.4,0.847,1.0,0.75,293
2024-12-06,3,乌蒙大草原,2857,grassland,4.7,6.4,3.4,8.9,0.0,61,小雨,0,,0,0,5,0.4,0.81,1.0,0.75,422
2024-12-06,4,水城古镇,1800,ancient_town,4.7,6.4,3.4,8.9,0.0,61,小雨,0,,0,0,5,0.705,0.88,1.0,0.75,493
2024-12-06,5,明湖国家湿地公园,1750,wetland,4.7,6.4,3.4,8.9,0.0,61,小雨,0,,0,0,5,0.32,0.883,1.0,0.75,206
2024-12-07,1,梅花山风景区,2400,mountain,2.9,4.4,1.8,7.7,0.0,55,大雨,0,,1,0,6,0.4,0.84,1.6,0.75,683
2024-12-07,2,玉舍国家森林公园,2300,forest,2.9,4.4,1.8,7.7,0.0,55,大雨,0,,1,0,6,0.4,0.847,1.6,0.75,486
2024-12-07,3,乌蒙大草原,2857,grassland,2.9,4.4,1.8,7.7,0.0,55,大雨,0,,1,0,6,0.4,0.81,1.6,0.75,670
2024-12-07,4,水城古镇,1800,ancient_town,2.9,4.4,1.8,7.7,0.0,55,大雨,0,,1,0,6,0.705,0.88,1.6,0.75,708
2024-12-07,5,明湖国家湿地公园,1750,wetland,2.9,4.4,1.8,7.7,0.0,55,大雨,0,,1,0,6,0.32,0.883,1.6,0.75,329
2024-12-08,1,梅花山风景区,2400,mountain,1.9,3.8,0.8,3.9,0.0,53,中雨,0,,1,0,7,0.4,0.84,1.6,0.75,558
2024-12-08,2,玉舍国家森林公园,2300,forest,1.9,3.8,0.8,3.9,0.0,53,中雨,0,,1,0,7,0.4,0.847,1.6,0.75,479
2024-12-08,3,乌蒙大草原,2857,grassland,1.9,3.8,0.8,3.9,0.0,53,中雨,0,,1,0,7,0.4,0.81,1.6,0.75,679
2024-12-08,4,水城古镇,1800,ancient_town,1.9,3.8,0.8,3.9,0.0,53,中雨,0,,1,0,7,0.705,0.88,1.6,0.75,809
2024-12-08,5,明湖国家湿地公园,1750,wetland,1.9,3.8,0.8,3.9,0.0,53,中雨,0,,1,0,7,0.32,0.883,1.6,0.75,289
2024-12-09,1,梅花山风景区,2400,mountain,3.8,8.9,1.0,0.4,0.0,51,小雨,0,,0,0,1,0.5,0.84,1.0,0.75,498
2024-12-09,2,玉舍国家森林公园,2300,forest,3.8,8.9,1.0,0.4,0.0,51,小雨,0,,0,0,1,0.5,0.847,1.0,0.75,406
2024-12-09,3,乌蒙大草原,2857,grassland,3.8,8.9,1.0,0.4,0.0,51,小雨,0,,0,0,1,0.5,0.81,1.0,0.75,541
2024-12-09,4,水城古镇,1800,ancient_town,3.8,8.9,1.0,0.4,0.0,51,小雨,0,,0,0,1,0.75,0.88,1.0,0.75,506
2024-12-09,5,明湖国家湿地公园,1750,wetland,3.8,8.9,1.0,0.4,0.0,51,小雨,0,,0,0,1,0.5,0.883,1.0,0.75,275
2024-12-10,1,梅花山风景区,2400,mountain,3.8,6.6,1.3,0.0,0.0,3,阴,0,,0,0,2,0.5,0.84,1.0,0.75,470
2024-12-10,2,玉舍国家森林公园,2300,forest,3.8,6.6,1.3,0.0,0.0,3,阴,0,,0,0,2,0.5,0.847,1.0,0.75,376
2024-12-10,3,乌蒙大草原,2857,grassland,3.8,6.6,1.3,0.0,0.0,3,阴,0,,0,0,2,0.5,0.81,1.0,0.75,475
